Frame,Satellite,Station,Elevation_deg,Rate_Mbps,Distance_km,Selected
616,SAT_011,"Pretoria, South Africa",57.11,1564.7,362.9,YES
617,SAT_043,"Mwulire, Rwanda",39.65,1365.4,640.6,YES
618,SAT_043,"Mwulire, Rwanda",70.3,1715.1,200.0,YES
619,SAT_134,"Accra, Ghana",86.72,1902.6,32.1,YES
620,SAT_134,"Accra, Ghana",57.08,1564.3,356.5,YES
621,SAT_135,"Accra, Ghana",34.86,1310.8,743.2,YES
622,SAT_137,"Accra, Ghana",22.26,1166.9,1128.6,YES
623,SAT_008,"Accra, Ghana",14.7,1080.6,1494.6,YES
624,SAT_026,"Accra, Ghana",22.99,1175.3,1100.8,YES
625,SAT_030,"Accra, Ghana",38.2,1348.9,666.4,YES
626,SAT_031,"Accra, Ghana",67.56,1683.9,228.6,YES
627,SAT_032,"Accra, Ghana",69.11,1701.6,211.2,YES
628,SAT_143,"Mwulire, Rwanda",77.09,1792.7,127.2,YES
629,SAT_143,"Mwulire, Rwanda",64.6,1650.2,261.4,YES
630,SAT_114,"Pretoria, South Africa",49.05,1472.7,474.0,YES
631,SAT_114,"Pretoria, South Africa",82.28,1851.9,76.3,YES
632,SAT_103,"Cape Town, South Africa",80.82,1835.3,91.5,YES
633,SAT_104,"Cape Town, South Africa",59.32,1589.9,331.9,YES
634,SAT_167,"Zallaq, Bahrain",36.06,1324.4,709.9,YES
635,SAT_167,"Zallaq, Bahrain",59.84,1595.8,318.1,YES
636,SAT_167,"Zallaq, Bahrain",82.16,1850.5,76.4,YES
637,SAT_001,"Guildford Pole, UK",84.48,1877.0,46.9,YES
638,SAT_001,"Dundee, Scotland",73.1,1747.1,146.8,YES
639,SAT_193,"Stockholm, Sweden",82.65,1856.1,72.7,YES
640,SAT_193,"Öjebyn, Sweden",64.83,1652.7,262.7,YES
641,SAT_192,"Sodankylä, Finland",75.11,1770.1,149.6,YES
642,SAT_192,"Sodankylä, Finland",63.6,1638.8,277.5,YES
643,SAT_065,"Cordoba, Argentina",86.68,1902.2,32.5,YES
644,SAT_077,"Ushuaia, Argentina",63.19,1634.1,285.2,YES
645,SAT_076,"Punta Arenas, Chile",79.3,1817.9,107.6,YES
646,SAT_076,"Punta Arenas, Chile",55.94,1551.4,378.3,YES
647,SAT_028,"Pendergrass, USA",80.88,1836.0,89.1,YES
648,SAT_028,"Pendergrass, USA",55.75,1549.1,371.3,YES
649,SAT_147,Singapore,71.19,1725.3,187.5,YES
650,SAT_147,Singapore,67.52,1683.5,227.4,YES
651,SAT_002,"Deadhorse, USA",61.64,1616.4,266.7,YES
652,SAT_200,"Utqiagvik, USA",85.44,1888.0,45.2,YES
653,SAT_004,"North Pole, USA",81.05,1837.9,89.1,YES
654,SAT_170,"Seoul, South Korea",88.47,1922.6,14.9,YES
655,SAT_025,"Mojave, USA",57.77,1572.2,346.4,YES
656,SAT_176,"Chitose, Japan",82.22,1851.3,76.7,YES
657,SAT_130,"Alice Springs, Australia",87.14,1907.3,28.1,YES
658,SAT_104,"Awarua, New Zeland",73.85,1755.7,165.7,YES
659,SAT_120,"Dubbo, Australia",86.5,1900.0,34.8,YES
660,SAT_158,"Harmon, Guam",64.5,1649.0,263.5,YES
661,SAT_158,"Harmon, Guam",76.28,1783.4,136.0,YES
662,SAT_065,"Tahiti, French Polynesia",64.24,1646.0,269.5,YES
663,SAT_065,"Tahiti, French Polynesia",72.89,1744.8,172.9,YES
664,SAT_020,"Kapolei, USA",73.41,1750.7,166.9,YES
665,SAT_020,"Kapolei, USA",41.89,1391.0,597.3,YES
666,SAT_020,"Kapolei, USA",25.11,1199.4,1029.7,YES
667,SAT_021,"Kapolei, USA",15.32,1087.8,1461.4,YES
668,SAT_021,"Kapolei, USA",8.69,1012.1,1893.4,YES
675,SAT_121,"Kapolei, USA",8.16,1006.1,1942.3,YES
676,SAT_121,"Kapolei, USA",13.95,1072.2,1549.2,YES
677,SAT_121,"Kapolei, USA",21.97,1163.7,1157.1,YES
678,SAT_122,"Kapolei, USA",34.5,1306.6,763.9,YES
679,SAT_122,"Kapolei, USA",56.44,1557.0,371.2,YES
680,SAT_122,"Paumalu, USA",89.31,1932.2,6.8,YES
681,SAT_060,"Harmon, Guam",87.33,1909.6,26.5,YES
682,SAT_163,"Tahiti, French Polynesia",64.68,1651.0,268.8,YES
683,SAT_017,"Dubbo, Australia",76.83,1789.7,135.5,YES
684,SAT_001,"Awarua, New Zeland",84.42,1876.3,64.3,YES
685,SAT_079,"Obihiro, Japan",72.28,1737.8,183.1,YES
686,SAT_079,"Chitose, Japan",76.48,1785.7,138.3,YES
687,SAT_072,"Seoul, South Korea",78.65,1810.4,115.1,YES
688,SAT_072,"Seoul, South Korea",60.5,1603.3,320.8,YES
689,SAT_029,"Mingenew, Australia",78.72,1811.3,115.0,YES
690,SAT_105,"North Pole, USA",75.54,1775.0,149.6,YES
691,SAT_102,"Utqiagvik, USA",79.33,1818.2,109.6,YES
692,SAT_103,"Deadhorse, USA",66.35,1670.1,253.1,YES
693,SAT_103,"Deadhorse, USA",40.26,1372.3,650.6,YES
694,SAT_103,"Deadhorse, USA",25.35,1202.2,1052.7,YES
695,SAT_124,"Columbus, USA",17.15,1108.7,1385.7,YES
696,SAT_124,"Columbus, USA",26.59,1216.4,996.0,YES
697,SAT_124,"Columbus, USA",42.01,1392.3,606.3,YES
698,SAT_124,"Columbus, USA",69.19,1702.5,216.7,YES
699,SAT_127,"Pendergrass, USA",74.89,1767.6,153.9,YES
700,SAT_178,"Punta Arenas, Chile",82.59,1855.4,76.3,YES
701,SAT_089,"Sodankylä, Finland",78.62,1810.2,116.5,YES
702,SAT_062,"Dubai, UAE",76.85,1790.0,132.6,YES
703,SAT_089,"Stockholm, Sweden",80.46,1831.1,97.1,YES
704,SAT_167,"Cordoba, Argentina",64.84,1652.9,268.0,YES
705,SAT_090,"Dublin, Ireland",84.04,1872.0,60.1,YES
706,SAT_093,"Guildford Pole, UK",86.39,1898.8,36.3,YES
707,SAT_093,"Guildford Pole, UK",55.98,1551.7,380.4,YES
708,SAT_025,"Pretoria, South Africa",81.39,1841.8,86.6,YES
709,SAT_045,"Mwulire, Rwanda",77.56,1798.0,124.4,YES
710,SAT_045,"Mwulire, Rwanda",60.39,1602.1,316.3,YES
711,SAT_045,"Mwulire, Rwanda",34.5,1306.7,756.6,YES
712,SAT_045,"Mwulire, Rwanda",20.75,1149.8,1197.1,YES
713,SAT_063,"Accra, Ghana",12.81,1059.1,1607.0,YES
714,SAT_063,"Accra, Ghana",21.38,1157.0,1169.5,YES
715,SAT_063,"Accra, Ghana",35.43,1317.3,732.2,YES
716,SAT_062,"Accra, Ghana",62.05,1621.1,294.3,YES
717,SAT_062,"Accra, Ghana",75.55,1775.1,144.1,YES
718,SAT_062,"Accra, Ghana",42.54,1398.4,582.4,YES
719,SAT_061,"Accra, Ghana",25.2,1200.5,1020.5,YES
720,SAT_020,"Accra, Ghana",15.39,1088.6,1452.7,YES
721,SAT_161,"Accra, Ghana",23.59,1182.2,1076.5,YES
722,SAT_160,"Accra, Ghana",37.18,1337.3,687.9,YES
723,SAT_160,"Accra, Ghana",61.46,1614.3,299.3,YES
724,SAT_160,"Accra, Ghana",80.83,1835.3,89.8,YES
725,SAT_160,"Accra, Ghana",48.41,1465.3,478.2,YES
726,SAT_160,"Accra, Ghana",29.89,1254.0,867.0,YES
727,SAT_160,"Accra, Ghana",19.09,1130.8,1255.8,YES
728,SAT_145,"Mwulire, Rwanda",11.94,1049.2,1643.9,YES
729,SAT_145,"Mwulire, Rwanda",19.01,1129.9,1257.9,YES
730,SAT_145,"Mwulire, Rwanda",29.64,1251.2,871.9,YES
731,SAT_145,"Mwulire, Rwanda",47.8,1458.4,485.9,YES
732,SAT_145,"Mwulire, Rwanda",79.67,1822.2,100.7,YES
733,SAT_127,"Pretoria, South Africa",84.59,1878.2,53.1,YES
734,SAT_190,"Guildford Pole, UK",81.77,1846.0,81.3,YES
735,SAT_068,"Cordoba, Argentina",83.96,1871.1,59.4,YES
736,SAT_192,"Dundee, Scotland",66.93,1676.7,238.2,YES
737,SAT_186,"Stockholm, Sweden",68.75,1697.5,217.4,YES
738,SAT_081,"Ushuaia, Argentina",73.29,1749.4,170.8,YES
739,SAT_188,"Öjebyn, Sweden",84.52,1877.5,54.1,YES
740,SAT_161,"Dubai, UAE",87.04,1906.2,28.6,YES
741,SAT_161,"Dubai, UAE",52.31,1509.8,417.5,YES
742,SAT_161,"Dubai, UAE",32.01,1278.2,806.4,YES
743,SAT_161,"Dubai, UAE",20.41,1145.8,1195.2,YES
744,SAT_027,"Mojave, USA",25.77,1207.0,995.3,YES
745,SAT_027,"Mojave, USA",43.6,1410.5,559.2,YES
746,SAT_027,"Mojave, USA",77.5,1797.4,123.1,YES
747,SAT_021,"Portland, USA",81.61,1844.2,82.5,YES
748,SAT_004,"Utqiagvik, USA",85.38,1887.2,45.8,YES
749,SAT_008,"North Pole, USA",64.28,1646.5,269.6,YES
750,SAT_008,"North Pole, USA",37.41,1339.9,691.4,YES
751,SAT_148,Singapore,27.89,1231.3,924.6,YES
752,SAT_148,Singapore,44.56,1421.5,541.0,YES
753,SAT_148,Singapore,73.06,1746.7,168.6,YES
754,SAT_059,"Tahiti, French Polynesia",85.49,1888.6,44.2,YES
755,SAT_125,"Mingenew, Australia",79.69,1822.4,102.6,YES
756,SAT_092,"Awarua, New Zeland",80.85,1835.6,92.5,YES
757,SAT_188,"Obihiro, Japan",67.39,1682.0,233.6,YES
758,SAT_121,"Alice Springs, Australia",42.53,1398.2,589.2,YES
759,SAT_121,"Alice Springs, Australia",70.36,1715.8,201.2,YES
760,SAT_105,"Dubbo, Australia",70.89,1721.9,196.9,YES
761,SAT_120,"Alice Springs, Australia",42.35,1396.3,592.4,YES
762,SAT_173,"Harmon, Guam",41.04,1381.3,613.6,YES
763,SAT_174,"Harmon, Guam",68.46,1694.1,221.0,YES
764,SAT_174,"Harmon, Guam",72.6,1741.4,176.1,YES
765,SAT_175,"Harmon, Guam",43.37,1407.9,571.5,YES
766,SAT_175,"Harmon, Guam",27.08,1222.0,966.4,YES
767,SAT_177,"Harmon, Guam",17.33,1110.7,1361.3,YES
768,SAT_182,"Harmon, Guam",10.72,1035.3,1754.3,YES
769,SAT_069,"Harmon, Guam",11.59,1045.2,1692.5,YES
770,SAT_074,"Harmon, Guam",19.33,1133.5,1268.0,YES
771,SAT_075,"Harmon, Guam",31.5,1272.5,839.3,YES
772,SAT_076,"Harmon, Guam",53.57,1524.3,410.3,YES
773,SAT_077,"Harmon, Guam",87.43,1910.7,25.5,YES
774,SAT_077,"Harmon, Guam",51.1,1496.1,447.5,YES
775,SAT_018,"Alice Springs, Australia",36.99,1335.1,711.0,YES
776,SAT_018,"Alice Springs, Australia",63.66,1639.4,281.9,YES
777,SAT_001,"Dubbo, Australia",88.29,1920.5,19.1,YES
778,SAT_200,"Dubbo, Australia",59.6,1593.1,336.5,YES
779,SAT_091,"Obihiro, Japan",48.06,1461.4,500.2,YES
780,SAT_091,"Obihiro, Japan",81.81,1846.6,82.9,YES
781,SAT_023,"Mingenew, Australia",81.23,1839.9,89.2,YES
782,SAT_188,"Awarua, New Zeland",71.68,1730.9,193.5,YES
783,SAT_132,"Kapolei, USA",77.94,1802.4,121.6,YES
784,SAT_158,"Tahiti, French Polynesia",65.34,1658.6,261.0,YES
785,SAT_158,"Tahiti, French Polynesia",77.49,1797.2,127.1,YES
786,SAT_158,"Tahiti, French Polynesia",47.36,1453.4,510.6,YES
787,SAT_158,"Tahiti, French Polynesia",29.83,1253.3,895.3,YES
788,SAT_109,"North Pole, USA",39.06,1358.6,673.4,YES
789,SAT_109,"North Pole, USA",64.32,1647.0,276.6,YES
790,SAT_105,"Utqiagvik, USA",81.28,1840.5,89.3,YES
791,SAT_106,"Deadhorse, USA",62.25,1623.3,302.8,YES
792,SAT_121,"Portland, USA",76.08,1781.2,142.3,YES
793,SAT_127,"Mojave, USA",79.61,1821.4,104.9,YES
794,SAT_060,"Dubai, UAE",74.69,1765.3,155.6,YES
795,SAT_061,"Zallaq, Bahrain",81.32,1840.9,87.0,YES
796,SAT_086,"Sodankylä, Finland",85.71,1891.0,43.6,YES
797,SAT_085,"Öjebyn, Sweden",78.15,1804.8,121.4,YES
798,SAT_083,"Stockholm, Sweden",88.15,1918.9,18.7,YES
799,SAT_083,"Stockholm, Sweden",54.14,1530.8,408.3,YES
800,SAT_030,"Pretoria, South Africa",83.34,1863.9,67.1,YES
801,SAT_124,"Pendergrass, USA",82.23,1851.4,77.8,YES
802,SAT_084,"Guildford Pole, UK",70.02,1712.0,207.9,YES
803,SAT_084,"Guildford Pole, UK",40.84,1379.0,629.2,YES
804,SAT_174,"Cordoba, Argentina",42.67,1399.9,596.5,YES
805,SAT_174,"Cordoba, Argentina",69.91,1710.8,209.3,YES
806,SAT_175,"Cordoba, Argentina",70.81,1721.0,199.1,YES
807,SAT_052,"Accra, Ghana",59.39,1590.7,328.6,YES
808,SAT_052,"Accra, Ghana",77.91,1802.0,120.4,YES
809,SAT_052,"Accra, Ghana",44.15,1416.8,555.4,YES
810,SAT_052,"Accra, Ghana",26.06,1210.3,995.1,YES
811,SAT_052,"Accra, Ghana",15.72,1092.4,1435.2,YES
812,SAT_052,"Accra, Ghana",8.83,1013.7,1875.6,YES
822,SAT_151,"Accra, Ghana",5.75,978.5,2112.3,YES
823,SAT_152,"Accra, Ghana",10.72,1035.2,1726.4,YES
824,SAT_152,"Accra, Ghana",17.3,1110.4,1340.2,YES
825,SAT_152,"Accra, Ghana",26.94,1220.4,954.1,YES
826,SAT_152,"Accra, Ghana",42.96,1403.1,568.5,YES
827,SAT_152,"Accra, Ghana",71.3,1726.6,186.5,YES
828,SAT_077,"Cordoba, Argentina",76.88,1790.3,131.3,YES
829,SAT_077,"Cordoba, Argentina",43.99,1415.0,560.7,YES
830,SAT_022,"Pendergrass, USA",41.94,1391.5,589.9,YES
831,SAT_022,"Pendergrass, USA",74.25,1760.2,156.5,YES
832,SAT_019,"Columbus, USA",81.35,1841.3,84.8,YES
833,SAT_085,"Punta Arenas, Chile",86.57,1900.9,34.2,YES
834,SAT_184,"Dundee, Scotland",76.2,1782.5,137.7,YES
835,SAT_180,"Dublin, Ireland",83.45,1865.3,64.4,YES
836,SAT_131,"Pretoria, South Africa",80.12,1827.2,97.3,YES
837,SAT_181,"Stockholm, Sweden",75.52,1774.7,144.8,YES
838,SAT_027,"Mojave, USA",79.31,1818.0,104.7,YES
839,SAT_185,"Sodankylä, Finland",81.93,1847.9,80.0,YES
840,SAT_021,"Portland, USA",67.98,1688.7,224.5,YES
841,SAT_161,"Zallaq, Bahrain",56.34,1555.9,362.2,YES
842,SAT_161,"Zallaq, Bahrain",87.06,1906.4,28.5,YES
843,SAT_010,"North Pole, USA",84.3,1875.0,56.3,YES
844,SAT_006,"Utqiagvik, USA",64.08,1644.2,272.2,YES
845,SAT_057,"Tahiti, French Polynesia",76.94,1791.0,129.0,YES
846,SAT_057,"Tahiti, French Polynesia",59.68,1594.0,321.7,YES
847,SAT_034,"Kapolei, USA",81.02,1837.5,87.6,YES
848,SAT_034,"Kapolei, USA",56.14,1553.6,365.7,YES
849,SAT_081,"Awarua, New Zeland",34.11,1302.2,778.1,YES
850,SAT_081,"Awarua, New Zeland",57.64,1570.7,356.8,YES
851,SAT_081,"Awarua, New Zeland",80.29,1829.2,97.8,YES
852,SAT_081,"Awarua, New Zeland",47.7,1457.3,502.9,YES
853,SAT_002,"Obihiro, Japan",65.62,1661.8,237.8,YES
854,SAT_200,"Chitose, Japan",76.99,1791.5,130.4,YES
855,SAT_192,"Seoul, South Korea",74.48,1762.9,156.5,YES
856,SAT_084,"Dubbo, Australia",80.88,1835.9,91.6,YES
857,SAT_148,Singapore,76.93,1790.9,129.5,YES
858,SAT_148,Singapore,65.11,1656.0,257.3,YES
859,SAT_096,"Alice Springs, Australia",78.08,1803.9,120.3,YES
860,SAT_019,"Harmon, Guam",64.49,1648.8,266.4,YES
861,SAT_019,"Harmon, Guam",73.55,1752.2,165.9,YES
862,SAT_018,"Harmon, Guam",41.95,1391.7,598.0,YES
863,SAT_017,"Harmon, Guam",25.25,1201.1,1028.2,YES
864,SAT_015,"Harmon, Guam",15.54,1090.3,1455.2,YES
865,SAT_009,"Harmon, Guam",9.09,1016.7,1871.7,YES
866,SAT_133,"Harmon, Guam",8.99,1015.5,1872.6,YES
867,SAT_127,"Harmon, Guam",14.75,1081.2,1498.7,YES
868,SAT_125,"Harmon, Guam",23.03,1175.8,1111.7,YES
869,SAT_124,"Harmon, Guam",36.21,1326.2,721.1,YES
870,SAT_123,"Harmon, Guam",59.48,1591.7,330.0,YES
871,SAT_123,"Harmon, Guam",83.55,1866.4,64.3,YES
872,SAT_191,"Alice Springs, Australia",86.33,1898.1,37.0,YES
873,SAT_048,Singapore,62.26,1623.4,295.0,YES
874,SAT_010,"Mingenew, Australia",84.11,1872.8,59.7,YES
875,SAT_181,"Dubbo, Australia",68.69,1696.8,224.6,YES
876,SAT_095,"Seoul, South Korea",79.98,1825.6,101.6,YES
877,SAT_104,"Chitose, Japan",66.82,1675.5,244.9,YES
878,SAT_106,"Obihiro, Japan",75.63,1776.0,147.4,YES
879,SAT_106,"Obihiro, Japan",45.73,1434.8,541.6,YES
880,SAT_179,"Awarua, New Zeland",46.32,1441.5,537.6,YES
881,SAT_179,"Awarua, New Zeland",75.82,1778.2,147.6,YES
882,SAT_179,"Awarua, New Zeland",66.03,1666.5,258.6,YES
883,SAT_179,"Awarua, New Zeland",40.47,1374.8,650.9,YES
884,SAT_061,"Dubai, UAE",49.17,1474.1,478.4,YES
885,SAT_061,"Dubai, UAE",85.75,1891.5,42.5,YES
886,SAT_134,"Paumalu, USA",82.48,1854.2,75.2,YES
887,SAT_061,"Zallaq, Bahrain",58.87,1584.8,339.7,YES
888,SAT_156,"Tahiti, French Polynesia",76.64,1787.5,135.9,YES
889,SAT_107,"Utqiagvik, USA",84.13,1873.1,59.8,YES
890,SAT_108,"Deadhorse, USA",72.56,1741.0,181.9,YES
891,SAT_084,"Sodankylä, Finland",81.6,1844.2,85.7,YES
892,SAT_080,"Stockholm, Sweden",82.29,1852.0,78.3,YES
893,SAT_027,"Cape Town, South Africa",75.22,1771.4,152.3,YES
894,SAT_078,"Dublin, Ireland",87.66,1913.3,23.6,YES
895,SAT_081,"Dundee, Scotland",81.51,1843.1,86.1,YES
896,SAT_125,"Mojave, USA",83.89,1870.3,61.1,YES
897,SAT_125,"Mojave, USA",51.96,1505.9,435.4,YES
898,SAT_050,"Accra, Ghana",63.65,1639.2,277.9,YES
899,SAT_050,"Accra, Ghana",71.46,1728.4,189.0,YES
900,SAT_191,"Punta Arenas, Chile",76.7,1788.2,138.1,YES
901,SAT_112,"Columbus, USA",61.05,1609.7,312.5,YES
902,SAT_111,"Columbus, USA",78.79,1812.1,113.1,YES
903,SAT_115,"Pendergrass, USA",82.86,1858.5,71.3,YES
904,SAT_114,"Pendergrass, USA",52.09,1507.4,431.8,YES
905,SAT_191,"Cordoba, Argentina",62.73,1628.8,294.0,YES
906,SAT_192,"Cordoba, Argentina",77.91,1802.0,122.9,YES
907,SAT_192,"Cordoba, Argentina",46.55,1444.2,523.4,YES
908,SAT_192,"Cordoba, Argentina",28.47,1237.8,932.2,YES
909,SAT_193,"Cordoba, Argentina",17.87,1116.9,1341.7,YES
910,SAT_001,"Cordoba, Argentina",11.02,1038.7,1727.9,YES
911,SAT_001,"Cordoba, Argentina",6.18,983.4,2082.1,YES
918,SAT_094,"Cordoba, Argentina",7.8,1002.0,1961.3,YES
919,SAT_094,"Cordoba, Argentina",13.89,1071.4,1544.5,YES
920,SAT_094,"Cordoba, Argentina",22.5,1169.8,1128.7,YES
921,SAT_095,"Cordoba, Argentina",36.47,1329.1,712.9,YES
922,SAT_095,"Cordoba, Argentina",62.05,1621.1,296.9,YES
923,SAT_095,"Cordoba, Argentina",77.96,1802.6,120.8,YES
924,SAT_012,"Pendergrass, USA",61.16,1610.8,304.0,YES
925,SAT_012,"Pendergrass, USA",77.51,1797.4,123.6,YES
926,SAT_009,"Columbus, USA",87.24,1908.5,27.0,YES
927,SAT_009,"Columbus, USA",51.02,1495.2,441.5,YES
928,SAT_094,"Punta Arenas, Chile",65.92,1665.2,253.5,YES
929,SAT_096,"Ushuaia, Argentina",82.19,1850.9,78.6,YES
930,SAT_024,"Mojave, USA",73.18,1748.1,167.4,YES
931,SAT_150,"Accra, Ghana",76.46,1785.4,132.7,YES
932,SAT_019,"Portland, USA",74.68,1765.2,152.5,YES
933,SAT_019,"Portland, USA",62.78,1629.4,284.2,YES
934,SAT_176,"Guildford Pole, UK",77.12,1793.0,127.8,YES
935,SAT_180,"Dundee, Scotland",66.25,1669.0,245.2,YES
936,SAT_177,"Dublin, Ireland",83.01,1860.3,68.7,YES
937,SAT_128,"Cape Town, South Africa",85.38,1887.3,45.4,YES
938,SAT_183,"Öjebyn, Sweden",80.02,1826.1,99.1,YES
939,SAT_184,"Sodankylä, Finland",82.64,1856.0,72.9,YES
940,SAT_146,"Mwulire, Rwanda",79.15,1816.2,105.9,YES
941,SAT_146,"Mwulire, Rwanda",57.31,1566.9,349.3,YES
942,SAT_146,"Mwulire, Rwanda",35.16,1314.2,728.7,YES
943,SAT_075,"Awarua, New Zeland",43.33,1407.4,577.6,YES
944,SAT_075,"Awarua, New Zeland",74.47,1762.8,157.9,YES
945,SAT_163,"Zallaq, Bahrain",84.76,1880.2,51.0,YES
946,SAT_163,"Dubai, UAE",73.74,1754.4,161.8,YES
947,SAT_163,"Dubai, UAE",67.62,1684.6,227.7,YES
948,SAT_013,"Obihiro, Japan",61.09,1610.1,307.1,YES
949,SAT_013,"Chitose, Japan",83.64,1867.5,62.7,YES
950,SAT_072,"Dubbo, Australia",70.35,1715.8,201.3,YES
951,SAT_008,"Seoul, South Korea",60.85,1607.3,310.8,YES
952,SAT_008,"Seoul, South Korea",78.55,1809.3,114.1,YES
953,SAT_073,"Alice Springs, Australia",67.92,1688.0,228.3,YES
954,SAT_073,"Alice Springs, Australia",70.11,1713.0,203.9,YES
955,SAT_091,"Mingenew, Australia",81.51,1843.2,85.1,YES
956,SAT_091,"Mingenew, Australia",48.12,1462.1,495.0,YES
957,SAT_090,"Mingenew, Australia",29.01,1244.0,913.2,YES
958,SAT_153,Singapore,19.26,1132.8,1259.6,YES
959,SAT_154,Singapore,29.92,1254.4,875.4,YES
960,SAT_155,Singapore,47.86,1459.1,492.6,YES
961,SAT_158,Singapore,78.14,1804.7,118.2,YES
962,SAT_175,Singapore,71.51,1729.0,188.7,YES
963,SAT_054,Singapore,79.91,1824.9,100.3,YES
964,SAT_064,Singapore,60.93,1608.2,310.6,YES
965,SAT_074,Singapore,36.36,1327.9,717.9,YES
966,SAT_079,Singapore,22.61,1170.9,1131.7,YES
967,SAT_082,Singapore,13.99,1072.6,1550.1,YES
968,SAT_186,"Mingenew, Australia",21.52,1158.5,1186.0,YES
969,SAT_186,"Mingenew, Australia",34.13,1302.4,781.7,YES
970,SAT_186,"Mingenew, Australia",56.3,1555.5,378.1,YES
971,SAT_186,"Mingenew, Australia",86.38,1898.7,36.6,YES
972,SAT_169,"Alice Springs, Australia",72.71,1742.7,178.2,YES
973,SAT_169,"Alice Springs, Australia",68.53,1694.9,225.1,YES
974,SAT_136,"Harmon, Guam",79.58,1821.1,104.5,YES
975,SAT_112,"Seoul, South Korea",63.2,1634.2,287.5,YES
976,SAT_064,"Dubai, UAE",62.66,1628.1,291.8,YES
977,SAT_169,"Dubbo, Australia",81.17,1839.2,89.9,YES
978,SAT_064,"Zallaq, Bahrain",82.0,1848.7,80.3,YES
979,SAT_064,"Zallaq, Bahrain",47.11,1450.5,512.6,YES
980,SAT_045,"Mwulire, Rwanda",35.14,1314.0,749.6,YES
981,SAT_045,"Mwulire, Rwanda",60.48,1603.2,318.6,YES
982,SAT_045,"Mwulire, Rwanda",73.76,1754.7,165.6,YES
983,SAT_032,"Pretoria, South Africa",83.96,1871.0,61.0,YES
984,SAT_032,"Pretoria, South Africa",48.48,1466.1,494.2,YES
985,SAT_028,"Cape Town, South Africa",81.71,1845.4,84.4,YES
986,SAT_083,"Öjebyn, Sweden",84.81,1880.8,52.8,YES
987,SAT_076,"Dublin, Ireland",74.95,1768.2,154.9,YES
988,SAT_107,"Utqiagvik, USA",83.62,1867.2,65.0,YES
989,SAT_107,"Deadhorse, USA",88.21,1919.6,18.1,YES
990,SAT_134,"Paumalu, USA",72.49,1740.1,179.0,YES
991,SAT_157,"Tahiti, French Polynesia",57.18,1565.5,362.7,YES
992,SAT_157,"Tahiti, French Polynesia",87.29,1909.0,27.1,YES
993,SAT_157,"Tahiti, French Polynesia",53.88,1527.8,407.9,YES
994,SAT_115,"Portland, USA",42.18,1394.2,604.1,YES
995,SAT_115,"Portland, USA",69.91,1710.7,208.9,YES
996,SAT_115,"Portland, USA",71.51,1729.0,190.8,YES
997,SAT_002,"Ushuaia, Argentina",81.05,1837.9,99.2,YES
998,SAT_119,"Mojave, USA",85.29,1886.3,46.9,YES
999,SAT_118,"Mojave, USA",55.93,1551.3,377.8,YES
1000,SAT_097,"Columbus, USA",64.08,1644.2,275.5,YES
1001,SAT_097,"Columbus, USA",76.45,1785.4,137.4,YES
1002,SAT_097,"Pendergrass, USA",79.98,1825.7,100.6,YES
1003,SAT_097,"Pendergrass, USA",60.3,1601.1,320.2,YES
1004,SAT_097,"Pendergrass, USA",35.71,1320.5,733.2,YES
1005,SAT_097,"Pendergrass, USA",22.13,1165.5,1147.3,YES
1006,SAT_097,"Pendergrass, USA",13.66,1068.8,1561.8,YES
1007,SAT_096,"Pendergrass, USA",7.66,1000.3,1976.2,YES
1016,SAT_194,"Pendergrass, USA",8.19,1006.4,1923.0,YES
1017,SAT_194,"Pendergrass, USA",14.34,1076.6,1509.6,YES
1018,SAT_194,"Pendergrass, USA",23.13,1176.9,1096.7,YES
1019,SAT_194,"Pendergrass, USA",37.46,1340.4,684.6,YES
1020,SAT_193,"Pendergrass, USA",63.57,1638.4,275.6,YES
1021,SAT_193,"Pendergrass, USA",75.34,1772.7,146.2,YES
1022,SAT_193,"Columbus, USA",79.71,1822.5,101.7,YES
1023,SAT_017,"Mojave, USA",77.76,1800.3,120.8,YES
1024,SAT_017,"Mojave, USA",60.39,1602.1,313.0,YES
1025,SAT_013,"Portland, USA",54.46,1534.4,391.4,YES
1026,SAT_013,"Portland, USA",85.98,1894.1,39.3,YES
1027,SAT_105,"Ushuaia, Argentina",81.17,1839.2,88.9,YES
1028,SAT_058,"Tahiti, French Polynesia",68.98,1700.1,212.6,YES
1029,SAT_034,"Paumalu, USA",60.12,1599.0,313.4,YES
1030,SAT_034,"Paumalu, USA",77.01,1791.8,127.2,YES
1031,SAT_009,"North Pole, USA",53.34,1521.7,409.7,YES
1032,SAT_009,"North Pole, USA",84.92,1882.1,50.0,YES
1033,SAT_006,"Deadhorse, USA",81.25,1840.2,86.8,YES
1034,SAT_006,"Utqiagvik, USA",71.98,1734.4,183.0,YES
1035,SAT_178,"Dundee, Scotland",83.54,1866.3,63.5,YES
1036,SAT_175,"Guildford Pole, UK",70.42,1716.5,198.3,YES
1037,SAT_176,"Dublin, Ireland",80.25,1828.7,96.3,YES
1038,SAT_184,"Öjebyn, Sweden",84.78,1880.5,51.5,YES
1039,SAT_186,"Sodankylä, Finland",66.36,1670.2,245.5,YES
1040,SAT_127,"Cape Town, South Africa",81.34,1841.2,85.8,YES
1041,SAT_067,"Dubbo, Australia",60.65,1605.1,313.2,YES
1042,SAT_020,"Obihiro, Japan",84.2,1873.8,56.9,YES
