Frame,Satellite,Station,Elevation_deg,Rate_Mbps,Distance_km,Aggregated_Rate_Mbps,Simultaneous_Count
836,SAT_087,"Ushuaia, Argentina",18.85,1128.1,1303.6,14908.1,11
836,SAT_020,"Portland, USA",13.86,1071.1,1533.7,14908.1,11
836,SAT_017,"Columbus, USA",11.2,1040.7,1703.7,14908.1,11
837,SAT_181,"Stockholm, Sweden",75.52,1774.7,144.8,14361.9,11
837,SAT_145,"Mwulire, Rwanda",59.11,1587.5,325.8,14361.9,11
837,SAT_131,"Pretoria, South Africa",56.43,1556.9,364.6,14361.9,11
837,SAT_027,"Mojave, USA",44.81,1424.3,537.0,14361.9,11
837,SAT_185,"Öjebyn, Sweden",42.35,1396.2,589.3,14361.9,11
837,SAT_126,"Cape Town, South Africa",25.89,1208.4,1002.0,14361.9,11
837,SAT_021,"Portland, USA",23.51,1181.3,1078.6,14361.9,11
837,SAT_175,"Dublin, Ireland",19.93,1140.3,1226.2,14361.9,11
837,SAT_085,"Punta Arenas, Chile",11.48,1044.0,1717.4,14361.9,11
837,SAT_087,"Ushuaia, Argentina",11.44,1043.4,1722.4,14361.9,11
837,SAT_161,"Zallaq, Bahrain",8.05,1004.8,1917.6,14361.9,11
838,SAT_027,"Mojave, USA",79.31,1818.0,104.7,16514.6,13
838,SAT_184,"Öjebyn, Sweden",73.42,1750.8,167.2,16514.6,13
838,SAT_181,"Stockholm, Sweden",61.48,1614.5,301.9,16514.6,13
838,SAT_021,"Portland, USA",39.15,1359.7,646.7,16514.6,13
838,SAT_145,"Mwulire, Rwanda",36.16,1325.6,704.6,16514.6,13
838,SAT_131,"Pretoria, South Africa",34.7,1308.9,747.0,16514.6,13
838,SAT_189,"Sodankylä, Finland",27.5,1226.7,952.7,16514.6,13
838,SAT_125,"Cape Town, South Africa",16.57,1102.0,1395.4,16514.6,13
838,SAT_161,"Zallaq, Bahrain",13.77,1070.1,1528.7,16514.6,13
838,SAT_007,"Deadhorse, USA",7.28,996.0,2003.7,16514.6,13
838,SAT_086,"Punta Arenas, Chile",6.0,981.4,2138.1,16514.6,13
838,SAT_087,"Ushuaia, Argentina",5.97,981.1,2141.2,16514.6,13
838,SAT_011,"North Pole, USA",5.86,979.8,2119.4,16514.6,13
839,SAT_185,"Sodankylä, Finland",81.93,1847.9,80.0,14659.0,11
839,SAT_021,"Portland, USA",68.61,1695.9,217.4,14659.0,11
839,SAT_183,"Öjebyn, Sweden",59.35,1590.3,329.0,14659.0,11
839,SAT_027,"Mojave, USA",58.3,1578.2,337.8,14659.0,11
839,SAT_180,"Stockholm, Sweden",34.9,1311.2,745.3,14659.0,11
839,SAT_145,"Mwulire, Rwanda",23.01,1175.5,1088.6,14659.0,11
839,SAT_131,"Pretoria, South Africa",22.17,1165.9,1133.4,14659.0,11
839,SAT_161,"Zallaq, Bahrain",21.74,1161.0,1139.8,14659.0,11
839,SAT_007,"Deadhorse, USA",13.26,1064.2,1582.8,14659.0,11
839,SAT_011,"North Pole, USA",11.42,1043.2,1696.9,14659.0,11
839,SAT_124,"Cape Town, South Africa",9.87,1025.6,1807.8,14659.0,11
840,SAT_021,"Portland, USA",67.98,1688.7,224.5,12459.8,10
840,SAT_185,"Sodankylä, Finland",58.5,1580.5,340.6,12459.8,10
840,SAT_161,"Zallaq, Bahrain",34.22,1303.5,751.0,12459.8,10
840,SAT_027,"Mojave, USA",33.42,1294.4,773.1,12459.8,10
840,SAT_007,"Deadhorse, USA",21.67,1160.3,1162.2,12459.8,10
840,SAT_179,"Stockholm, Sweden",20.85,1150.9,1191.1,12459.8,10
840,SAT_010,"North Pole, USA",19.13,1131.3,1270.2,12459.8,10
840,SAT_145,"Mwulire, Rwanda",14.7,1080.7,1473.8,12459.8,10
840,SAT_131,"Pretoria, South Africa",14.14,1074.3,1520.7,12459.8,10
840,SAT_199,"Utqiagvik, USA",7.21,995.3,2014.5,12459.8,10
841,SAT_161,"Zallaq, Bahrain",56.34,1555.9,362.2,13072.0,11
841,SAT_021,"Portland, USA",38.84,1356.1,653.8,13072.0,11
841,SAT_185,"Sodankylä, Finland",35.23,1314.9,740.6,13072.0,11
841,SAT_007,"Deadhorse, USA",35.19,1314.5,742.0,13072.0,11
841,SAT_010,"North Pole, USA",31.02,1266.9,847.2,13072.0,11
841,SAT_027,"Mojave, USA",20.18,1143.2,1209.0,13072.0,11
841,SAT_001,"Utqiagvik, USA",13.61,1068.2,1400.8,13072.0,11
841,SAT_176,"Stockholm, Sweden",9.3,1019.1,1839.7,13072.0,11
841,SAT_145,"Mwulire, Rwanda",8.8,1013.4,1859.4,13072.0,11
841,SAT_057,"Tahiti, French Polynesia",8.62,1011.3,1881.3,13072.0,11
841,SAT_131,"Pretoria, South Africa",8.37,1008.5,1908.3,13072.0,11
842,SAT_161,"Zallaq, Bahrain",87.06,1906.4,28.5,11960.3,9
842,SAT_007,"Deadhorse, USA",59.82,1595.6,324.1,11960.3,9
842,SAT_010,"North Pole, USA",52.3,1509.7,425.5,11960.3,9
842,SAT_004,"Utqiagvik, USA",35.97,1323.4,725.0,11960.3,9
842,SAT_021,"Portland, USA",23.37,1179.7,1085.5,11960.3,9
842,SAT_185,"Sodankylä, Finland",22.17,1166.0,1141.9,11960.3,9
842,SAT_155,"Dubai, UAE",20.3,1144.6,1197.9,11960.3,9
842,SAT_057,"Tahiti, French Polynesia",15.44,1089.1,1441.5,11960.3,9
842,SAT_028,"Mojave, USA",11.63,1045.7,1666.3,11960.3,9
843,SAT_010,"North Pole, USA",84.3,1875.0,56.3,13863.9,10
843,SAT_007,"Deadhorse, USA",78.22,1805.5,117.8,13863.9,10
843,SAT_161,"Dubai, UAE",77.99,1802.9,117.7,13863.9,10
843,SAT_006,"Utqiagvik, USA",74.25,1760.3,159.0,13863.9,10
843,SAT_165,"Zallaq, Bahrain",29.29,1247.2,884.5,13863.9,10
843,SAT_057,"Tahiti, French Polynesia",25.63,1205.4,1001.9,13863.9,10
843,SAT_021,"Portland, USA",14.16,1074.6,1517.6,13863.9,10
843,SAT_185,"Sodankylä, Finland",13.93,1071.9,1543.4,13863.9,10
843,SAT_034,"Paumalu, USA",9.29,1018.9,1824.7,13863.9,10
843,SAT_037,"Kapolei, USA",7.82,1002.2,1934.7,13863.9,10
844,SAT_006,"Utqiagvik, USA",64.08,1644.2,272.2,10343.8,8
844,SAT_161,"Dubai, UAE",59.54,1592.4,321.5,10343.8,8
844,SAT_010,"North Pole, USA",52.07,1507.1,429.1,10343.8,8
844,SAT_057,"Tahiti, French Polynesia",43.46,1408.9,562.8,10343.8,8
844,SAT_034,"Paumalu, USA",16.37,1099.8,1385.8,10343.8,8
844,SAT_036,"Kapolei, USA",15.04,1084.5,1456.6,10343.8,8
844,SAT_185,"Sodankylä, Finland",8.04,1004.7,1945.0,10343.8,8
844,SAT_021,"Portland, USA",7.81,1002.1,1949.7,10343.8,8
845,SAT_057,"Tahiti, French Polynesia",76.94,1791.0,129.0,8138.1,6
845,SAT_006,"Utqiagvik, USA",37.51,1341.0,689.9,8138.1,6
845,SAT_161,"Dubai, UAE",36.32,1327.4,703.4,8138.1,6
845,SAT_010,"North Pole, USA",30.91,1265.6,850.9,8138.1,6
845,SAT_034,"Paumalu, USA",27.15,1222.7,947.5,8138.1,6
845,SAT_036,"Kapolei, USA",24.3,1190.3,1042.7,8138.1,6
846,SAT_057,"Tahiti, French Polynesia",59.68,1594.0,321.7,8917.6,7
846,SAT_034,"Paumalu, USA",46.3,1441.3,511.0,8917.6,7
846,SAT_035,"Kapolei, USA",43.23,1406.3,564.0,8917.6,7
846,SAT_161,"Dubai, UAE",23.08,1176.3,1090.0,8917.6,7
846,SAT_006,"Utqiagvik, USA",23.04,1175.9,1109.5,8917.6,7
846,SAT_010,"North Pole, USA",19.08,1130.6,1274.0,8917.6,7
846,SAT_082,"Awarua, New Zeland",7.04,993.3,2047.6,8917.6,7
847,SAT_034,"Kapolei, USA",81.02,1837.5,87.6,9193.9,7
847,SAT_033,"Paumalu, USA",77.27,1794.7,125.2,9193.9,7
847,SAT_057,"Tahiti, French Polynesia",34.09,1302.0,759.7,9193.9,7
847,SAT_161,"Dubai, UAE",14.73,1081.0,1477.6,9193.9,7
847,SAT_006,"Utqiagvik, USA",14.19,1074.9,1529.6,9193.9,7
847,SAT_082,"Awarua, New Zeland",12.91,1060.3,1624.7,9193.9,7
847,SAT_010,"North Pole, USA",11.45,1043.6,1697.5,9193.9,7
848,SAT_034,"Kapolei, USA",56.14,1553.6,365.7,8386.9,7
848,SAT_033,"Paumalu, USA",54.59,1535.9,386.8,8386.9,7
848,SAT_082,"Awarua, New Zeland",21.1,1153.7,1202.1,8386.9,7
848,SAT_057,"Tahiti, French Polynesia",20.51,1147.0,1199.0,8386.9,7
848,SAT_161,"Dubai, UAE",8.8,1013.3,1865.6,8386.9,7
848,SAT_006,"Utqiagvik, USA",7.99,1004.2,1950.0,8386.9,7
848,SAT_011,"North Pole, USA",5.8,979.1,2127.6,8386.9,7
849,SAT_081,"Awarua, New Zeland",34.11,1302.2,778.1,6868.5,6
849,SAT_034,"Kapolei, USA",32.21,1280.5,803.7,6868.5,6
849,SAT_032,"Paumalu, USA",30.24,1258.0,857.8,6868.5,6
849,SAT_057,"Tahiti, French Polynesia",12.16,1051.7,1638.6,6868.5,6
849,SAT_001,"Obihiro, Japan",6.63,988.6,1933.7,6868.5,6
849,SAT_200,"Chitose, Japan",6.52,987.4,2071.8,6868.5,6
850,SAT_081,"Awarua, New Zeland",57.64,1570.7,356.8,7885.1,7
850,SAT_034,"Kapolei, USA",19.42,1134.5,1242.7,7885.1,7
850,SAT_031,"Paumalu, USA",17.64,1114.3,1327.2,7885.1,7
850,SAT_002,"Obihiro, Japan",12.74,1058.3,1509.9,7885.1,7
850,SAT_200,"Chitose, Japan",12.13,1051.4,1656.9,7885.1,7
850,SAT_057,"Tahiti, French Polynesia",6.23,984.1,2078.2,7885.1,7
850,SAT_191,"Seoul, South Korea",5.16,971.8,2189.1,7885.1,7
851,SAT_081,"Awarua, New Zeland",80.29,1829.2,97.8,8201.8,7
851,SAT_002,"Obihiro, Japan",21.62,1159.6,1085.5,8201.8,7
851,SAT_200,"Chitose, Japan",19.84,1139.4,1242.4,8201.8,7
851,SAT_034,"Kapolei, USA",11.42,1043.2,1681.9,8201.8,7
851,SAT_191,"Seoul, South Korea",10.27,1030.1,1781.2,8201.8,7
851,SAT_030,"Paumalu, USA",9.82,1025.0,1793.9,8201.8,7
851,SAT_114,"Mingenew, Australia",5.45,975.2,2175.6,8201.8,7
852,SAT_081,"Awarua, New Zeland",47.7,1457.3,502.9,9138.8,8
852,SAT_002,"Obihiro, Japan",36.6,1330.6,661.5,9138.8,8
852,SAT_200,"Chitose, Japan",31.77,1275.5,829.3,9138.8,8
852,SAT_191,"Seoul, South Korea",17.07,1107.7,1373.3,9138.8,8
852,SAT_114,"Mingenew, Australia",10.47,1032.5,1778.3,9138.8,8
852,SAT_148,Singapore,6.42,986.2,2056.4,9138.8,8
852,SAT_034,"Kapolei, USA",5.68,977.8,2121.1,9138.8,8
852,SAT_095,"Dubbo, Australia",5.12,971.4,2215.1,9138.8,8
853,SAT_002,"Obihiro, Japan",65.62,1661.8,237.8,9020.7,7
853,SAT_001,"Chitose, Japan",64.44,1648.4,250.7,9020.7,7
853,SAT_081,"Awarua, New Zeland",28.65,1239.8,926.2,9020.7,7
853,SAT_191,"Seoul, South Korea",27.12,1222.4,965.5,9020.7,7
853,SAT_114,"Mingenew, Australia",17.1,1108.0,1381.2,9020.7,7
853,SAT_089,"Dubbo, Australia",15.94,1094.9,1448.4,9020.7,7
853,SAT_148,Singapore,11.61,1045.4,1670.7,9020.7,7
854,SAT_200,"Chitose, Japan",76.99,1791.5,130.4,8578.4,6
854,SAT_003,"Obihiro, Japan",76.42,1785.0,136.2,8578.4,6
854,SAT_191,"Seoul, South Korea",44.09,1416.1,559.1,8578.4,6
854,SAT_085,"Dubbo, Australia",28.92,1243.0,919.2,8578.4,6
854,SAT_114,"Mingenew, Australia",26.74,1218.1,984.8,8578.4,6
854,SAT_148,Singapore,18.55,1124.7,1285.1,8578.4,6
855,SAT_192,"Seoul, South Korea",74.48,1762.9,156.5,9876.8,7
855,SAT_200,"Chitose, Japan",50.65,1491.0,450.9,9876.8,7
855,SAT_003,"Obihiro, Japan",50.22,1486.1,457.3,9876.8,7
855,SAT_085,"Dubbo, Australia",47.99,1460.6,498.0,9876.8,7
855,SAT_113,"Mingenew, Australia",42.77,1401.0,587.9,9876.8,7
855,SAT_148,Singapore,28.89,1242.6,899.5,9876.8,7
855,SAT_099,"Alice Springs, Australia",10.49,1032.7,1782.4,9876.8,7
856,SAT_084,"Dubbo, Australia",80.88,1835.9,91.6,11294.5,8
856,SAT_113,"Mingenew, Australia",71.61,1730.1,188.5,11294.5,8
856,SAT_192,"Seoul, South Korea",64.93,1653.9,262.0,11294.5,8
856,SAT_148,Singapore,46.32,1441.6,514.2,11294.5,8
856,SAT_200,"Chitose, Japan",30.65,1262.7,859.3,11294.5,8
856,SAT_003,"Obihiro, Japan",30.37,1259.5,866.8,11294.5,8
856,SAT_097,"Alice Springs, Australia",17.65,1114.4,1357.6,11294.5,8
856,SAT_019,"Harmon, Guam",7.32,996.5,1995.1,11294.5,8
857,SAT_148,Singapore,76.93,1790.9,129.5,10972.8,8
857,SAT_113,"Mingenew, Australia",69.47,1705.7,211.9,10972.8,8
857,SAT_084,"Dubbo, Australia",57.64,1570.7,355.4,10972.8,8
857,SAT_192,"Seoul, South Korea",38.38,1350.9,670.5,10972.8,8
857,SAT_096,"Alice Springs, Australia",28.1,1233.7,944.0,10972.8,8
857,SAT_003,"Chitose, Japan",18.91,1128.7,1282.7,10972.8,8
857,SAT_004,"Obihiro, Japan",18.6,1125.2,1297.2,10972.8,8
857,SAT_019,"Harmon, Guam",13.5,1067.0,1563.0,10972.8,8
858,SAT_148,Singapore,65.11,1656.0,257.3,8135.2,6
858,SAT_096,"Alice Springs, Australia",46.06,1438.5,530.2,8135.2,6
858,SAT_112,"Mingenew, Australia",41.6,1387.7,609.3,8135.2,6
858,SAT_084,"Dubbo, Australia",33.97,1300.7,777.3,8135.2,6
858,SAT_192,"Seoul, South Korea",23.78,1184.3,1080.7,8135.2,6
858,SAT_019,"Harmon, Guam",22.35,1168.0,1130.9,8135.2,6
859,SAT_096,"Alice Springs, Australia",78.08,1803.9,120.3,7925.1,6
859,SAT_148,Singapore,39.47,1363.4,642.3,7925.1,6
859,SAT_019,"Harmon, Guam",36.97,1334.8,698.6,7925.1,6
859,SAT_112,"Mingenew, Australia",26.02,1209.9,1006.8,7925.1,6
859,SAT_080,"Dubbo, Australia",19.08,1130.7,1281.0,7925.1,6
859,SAT_193,"Seoul, South Korea",14.85,1082.4,1491.3,7925.1,6
860,SAT_019,"Harmon, Guam",64.49,1648.8,266.4,6573.8,5
860,SAT_095,"Alice Springs, Australia",61.97,1620.1,300.0,6573.8,5
860,SAT_148,Singapore,25.06,1198.9,1027.4,6573.8,5
860,SAT_114,"Mingenew, Australia",16.17,1097.4,1424.5,6573.8,5
860,SAT_190,"Seoul, South Korea",8.38,1008.6,1920.0,6573.8,5
861,SAT_019,"Harmon, Guam",73.55,1752.2,165.9,5163.7,4
861,SAT_095,"Alice Springs, Australia",36.64,1331.0,714.2,5163.7,4
861,SAT_148,Singapore,16.15,1097.2,1412.4,5163.7,4
861,SAT_124,"Mingenew, Australia",6.16,983.3,2099.6,5163.7,4
862,SAT_018,"Harmon, Guam",41.95,1391.7,598.0,3589.6,3
862,SAT_095,"Alice Springs, Australia",22.68,1171.8,1129.9,3589.6,3
862,SAT_148,Singapore,9.92,1026.2,1797.4,3589.6,3
863,SAT_017,"Harmon, Guam",25.25,1201.1,1028.2,3245.8,3
863,SAT_095,"Alice Springs, Australia",14.04,1073.1,1546.1,3245.8,3
863,SAT_148,Singapore,5.14,971.6,2182.3,3245.8,3
864,SAT_015,"Harmon, Guam",15.54,1090.3,1455.2,2093.8,2
864,SAT_095,"Alice Springs, Australia",7.94,1003.6,1962.4,2093.8,2
865,SAT_009,"Harmon, Guam",9.09,1016.7,1871.7,1016.7,1
866,SAT_133,"Harmon, Guam",8.99,1015.5,1872.6,1015.5,1
867,SAT_127,"Harmon, Guam",14.75,1081.2,1498.7,2099.5,2
867,SAT_001,"Alice Springs, Australia",9.23,1018.3,1942.5,2099.5,2
868,SAT_125,"Harmon, Guam",23.03,1175.8,1111.7,3271.1,3
868,SAT_001,"Alice Springs, Australia",15.06,1084.8,1569.3,3271.1,3
868,SAT_048,Singapore,8.55,1010.5,1906.4,3271.1,3
869,SAT_124,"Harmon, Guam",36.21,1326.2,721.1,3581.7,3
869,SAT_001,"Alice Springs, Australia",22.34,1167.9,1222.1,3581.7,3
869,SAT_048,Singapore,15.31,1087.7,1466.3,3581.7,3
870,SAT_123,"Harmon, Guam",59.48,1591.7,330.0,5098.4,4
870,SAT_192,"Alice Springs, Australia",31.65,1274.1,843.8,5098.4,4
870,SAT_048,Singapore,25.34,1202.1,1026.3,5098.4,4
870,SAT_017,"Mingenew, Australia",10.29,1030.4,1793.2,5098.4,4
871,SAT_123,"Harmon, Guam",83.55,1866.4,64.3,6897.9,5
871,SAT_192,"Alice Springs, Australia",52.2,1508.6,435.5,6897.9,5
871,SAT_048,Singapore,42.67,1399.8,586.5,6897.9,5
871,SAT_011,"Mingenew, Australia",18.32,1122.0,1328.2,6897.9,5
871,SAT_092,"Seoul, South Korea",7.72,1001.1,1985.0,6897.9,5
872,SAT_191,"Alice Springs, Australia",86.33,1898.1,37.0,7481.5,5
872,SAT_048,Singapore,75.31,1772.4,148.3,7481.5,5
872,SAT_123,"Harmon, Guam",50.52,1489.4,455.9,7481.5,5
872,SAT_011,"Mingenew, Australia",29.57,1250.3,905.0,7481.5,5
872,SAT_094,"Seoul, South Korea",13.88,1071.3,1561.7,7481.5,5
873,SAT_048,Singapore,62.26,1623.4,295.0,8296.3,6
873,SAT_191,"Alice Springs, Australia",56.01,1552.1,382.7,8296.3,6
873,SAT_010,"Mingenew, Australia",49.17,1474.1,483.6,8296.3,6
873,SAT_123,"Harmon, Guam",31.25,1269.6,848.3,8296.3,6
873,SAT_180,"Dubbo, Australia",25.89,1208.4,1023.3,8296.3,6
873,SAT_095,"Seoul, South Korea",22.41,1168.7,1146.8,8296.3,6
874,SAT_010,"Mingenew, Australia",84.11,1872.8,59.7,10511.6,8
874,SAT_181,"Dubbo, Australia",41.44,1385.8,621.6,10511.6,8
874,SAT_095,"Seoul, South Korea",36.07,1324.6,732.0,10511.6,8
874,SAT_048,Singapore,35.66,1319.9,734.2,10511.6,8
874,SAT_191,"Alice Springs, Australia",33.98,1300.8,790.2,10511.6,8
874,SAT_123,"Harmon, Guam",20.05,1141.7,1240.6,10511.6,8
874,SAT_107,"Chitose, Japan",15.13,1085.6,1491.7,10511.6,8
874,SAT_108,"Obihiro, Japan",14.68,1080.4,1516.8,10511.6,8
875,SAT_181,"Dubbo, Australia",68.69,1696.8,224.6,10628.3,8
875,SAT_095,"Seoul, South Korea",60.72,1605.8,318.1,10628.3,8
875,SAT_010,"Mingenew, Australia",57.46,1568.6,363.8,10628.3,8
875,SAT_104,"Chitose, Japan",25.04,1198.7,1050.1,10628.3,8
875,SAT_107,"Obihiro, Japan",23.73,1183.8,1097.1,10628.3,8
875,SAT_048,Singapore,21.53,1158.6,1173.8,10628.3,8
875,SAT_191,"Alice Springs, Australia",21.53,1158.6,1197.5,10628.3,8
875,SAT_123,"Harmon, Guam",12.66,1057.4,1632.7,10628.3,8
876,SAT_095,"Seoul, South Korea",79.98,1825.6,101.6,10706.5,8
876,SAT_181,"Dubbo, Australia",72.63,1741.8,180.9,10706.5,8
876,SAT_104,"Chitose, Japan",40.13,1370.9,645.1,10706.5,8
876,SAT_106,"Obihiro, Japan",38.58,1353.2,677.4,10706.5,8
876,SAT_009,"Mingenew, Australia",34.27,1304.0,785.1,10706.5,8
876,SAT_048,Singapore,12.89,1060.1,1613.5,10706.5,8
876,SAT_195,"Alice Springs, Australia",12.5,1055.6,1670.3,10706.5,8
876,SAT_123,"Harmon, Guam",7.22,995.4,2024.7,10706.5,8
877,SAT_104,"Chitose, Japan",66.82,1675.5,244.9,8336.9,6
877,SAT_106,"Obihiro, Japan",64.11,1644.5,276.8,8336.9,6
877,SAT_095,"Seoul, South Korea",47.4,1453.8,512.1,8336.9,6
877,SAT_181,"Dubbo, Australia",44.01,1415.2,576.5,8336.9,6
877,SAT_009,"Mingenew, Australia",21.41,1157.3,1204.9,8336.9,6
877,SAT_048,Singapore,6.81,990.6,2053.2,8336.9,6
878,SAT_106,"Obihiro, Japan",75.63,1776.0,147.4,7053.0,5
878,SAT_104,"Chitose, Japan",72.38,1739.0,182.5,7053.0,5
878,SAT_096,"Seoul, South Korea",29.09,1244.9,922.0,7053.0,5
878,SAT_181,"Dubbo, Australia",27.69,1229.0,973.9,7053.0,5
878,SAT_009,"Mingenew, Australia",13.24,1064.1,1625.5,7053.0,5
879,SAT_106,"Obihiro, Japan",45.73,1434.8,541.6,7259.5,6
879,SAT_104,"Chitose, Japan",43.67,1411.3,579.0,7259.5,6
879,SAT_179,"Awarua, New Zeland",29.03,1244.3,932.4,7259.5,6
879,SAT_096,"Seoul, South Korea",18.38,1122.7,1333.2,7259.5,6
879,SAT_188,"Dubbo, Australia",11.95,1049.3,1712.8,7259.5,6
879,SAT_008,"Mingenew, Australia",7.38,997.1,2046.4,7259.5,6
880,SAT_179,"Awarua, New Zeland",46.32,1441.5,537.6,4930.5,4
880,SAT_106,"Obihiro, Japan",28.42,1237.3,943.7,4930.5,4
880,SAT_103,"Chitose, Japan",26.43,1214.5,1009.2,4930.5,4
880,SAT_094,"Seoul, South Korea",10.89,1037.2,1768.0,4930.5,4
881,SAT_179,"Awarua, New Zeland",75.82,1778.2,147.6,8003.1,7
881,SAT_106,"Obihiro, Japan",18.14,1119.9,1346.3,8003.1,7
881,SAT_103,"Chitose, Japan",16.93,1106.1,1408.0,8003.1,7
881,SAT_061,"Dubai, UAE",10.32,1030.7,1788.2,8003.1,7
881,SAT_135,"Kapolei, USA",8.05,1004.8,1955.6,8003.1,7
881,SAT_131,"Paumalu, USA",6.69,989.3,2067.7,8003.1,7
881,SAT_093,"Seoul, South Korea",5.35,974.0,2205.3,8003.1,7
882,SAT_179,"Awarua, New Zeland",66.03,1666.5,258.6,6977.0,6
882,SAT_061,"Dubai, UAE",17.7,1114.9,1351.5,6977.0,6
882,SAT_135,"Kapolei, USA",13.66,1068.8,1570.3,6977.0,6
882,SAT_132,"Paumalu, USA",12.48,1055.3,1644.5,6977.0,6
882,SAT_106,"Obihiro, Japan",11.19,1040.6,1748.9,6977.0,6
882,SAT_103,"Chitose, Japan",10.34,1030.9,1809.0,6977.0,6
883,SAT_179,"Awarua, New Zeland",40.47,1374.8,650.9,6883.3,6
883,SAT_061,"Dubai, UAE",29.0,1243.9,914.9,6883.3,6
883,SAT_135,"Kapolei, USA",21.34,1156.4,1185.5,6883.3,6
883,SAT_132,"Paumalu, USA",19.23,1132.4,1278.8,6883.3,6
883,SAT_156,"Tahiti, French Polynesia",7.16,994.6,2034.5,6883.3,6
883,SAT_106,"Obihiro, Japan",5.98,981.2,2151.3,6883.3,6
884,SAT_061,"Dubai, UAE",49.17,1474.1,478.4,7305.4,6
884,SAT_135,"Kapolei, USA",33.05,1290.1,801.5,7305.4,6
884,SAT_133,"Paumalu, USA",31.24,1269.4,850.4,7305.4,6
884,SAT_179,"Awarua, New Zeland",25.8,1207.4,1044.7,7305.4,6
884,SAT_156,"Tahiti, French Polynesia",12.47,1055.2,1650.2,7305.4,6
884,SAT_107,"Utqiagvik, USA",8.43,1009.1,1951.2,7305.4,6
885,SAT_061,"Dubai, UAE",85.75,1891.5,42.5,9207.1,7
885,SAT_135,"Kapolei, USA",52.93,1517.0,420.7,9207.1,7
885,SAT_133,"Paumalu, USA",47.95,1460.2,497.9,9207.1,7
885,SAT_156,"Tahiti, French Polynesia",19.61,1136.7,1266.2,9207.1,7
885,SAT_179,"Awarua, New Zeland",16.67,1103.2,1438.6,9207.1,7
885,SAT_107,"Utqiagvik, USA",14.39,1077.2,1550.0,9207.1,7
885,SAT_113,"North Pole, USA",9.51,1021.5,1865.8,9207.1,7
886,SAT_134,"Paumalu, USA",82.48,1854.2,75.2,13156.1,10
886,SAT_135,"Kapolei, USA",80.42,1830.7,96.1,13156.1,10
886,SAT_061,"Zallaq, Bahrain",77.31,1795.2,128.4,13156.1,10
886,SAT_156,"Tahiti, French Polynesia",30.22,1257.8,882.7,13156.1,10
886,SAT_107,"Utqiagvik, USA",22.72,1172.2,1149.1,13156.1,10
886,SAT_055,"Dubai, UAE",19.86,1139.6,1248.1,13156.1,10
886,SAT_112,"North Pole, USA",16.33,1099.2,1439.6,13156.1,10
886,SAT_179,"Awarua, New Zeland",10.27,1030.2,1832.5,13156.1,10
886,SAT_084,"Sodankylä, Finland",7.57,999.3,2019.2,13156.1,10
886,SAT_046,"Mwulire, Rwanda",5.68,977.8,2152.5,13156.1,10
887,SAT_061,"Zallaq, Bahrain",58.87,1584.8,339.7,12796.0,10
887,SAT_134,"Paumalu, USA",57.63,1570.6,355.7,12796.0,10
887,SAT_135,"Kapolei, USA",56.34,1555.9,372.8,12796.0,10
887,SAT_156,"Tahiti, French Polynesia",47.9,1459.6,500.9,12796.0,10
887,SAT_107,"Utqiagvik, USA",35.78,1321.3,748.4,12796.0,10
887,SAT_111,"North Pole, USA",26.05,1210.2,1024.2,12796.0,10
887,SAT_084,"Sodankylä, Finland",13.56,1067.7,1598.9,12796.0,10
887,SAT_046,"Mwulire, Rwanda",11.39,1043.0,1713.5,12796.0,10
887,SAT_032,"Pretoria, South Africa",8.41,1009.0,1942.4,12796.0,10
887,SAT_179,"Awarua, New Zeland",5.36,974.1,2226.2,12796.0,10
888,SAT_156,"Tahiti, French Polynesia",76.64,1787.5,135.9,13057.1,10
888,SAT_107,"Utqiagvik, USA",58.71,1583.0,348.2,13057.1,10
888,SAT_111,"North Pole, USA",41.27,1383.9,627.5,13057.1,10
888,SAT_134,"Paumalu, USA",35.63,1319.6,738.2,13057.1,10
888,SAT_062,"Zallaq, Bahrain",34.28,1304.1,771.8,13057.1,10
888,SAT_136,"Kapolei, USA",32.93,1288.7,804.2,13057.1,10
888,SAT_084,"Sodankylä, Finland",21.96,1163.6,1178.7,13057.1,10
888,SAT_046,"Mwulire, Rwanda",19.28,1132.9,1274.9,13057.1,10
888,SAT_032,"Pretoria, South Africa",14.98,1083.8,1506.8,13057.1,10
888,SAT_076,"Stockholm, Sweden",8.51,1010.0,1937.9,13057.1,10
889,SAT_107,"Utqiagvik, USA",84.13,1873.1,59.8,17142.1,13
889,SAT_111,"North Pole, USA",67.82,1686.9,235.0,17142.1,13
889,SAT_156,"Tahiti, French Polynesia",63.24,1634.6,286.0,17142.1,13
889,SAT_109,"Deadhorse, USA",58.51,1580.6,350.5,17142.1,13
889,SAT_084,"Sodankylä, Finland",35.32,1316.0,758.6,17142.1,13
889,SAT_046,"Mwulire, Rwanda",31.68,1274.4,837.1,17142.1,13
889,SAT_032,"Pretoria, South Africa",24.53,1192.9,1071.3,17142.1,13
889,SAT_134,"Paumalu, USA",22.9,1174.2,1122.9,17142.1,13
889,SAT_136,"Kapolei, USA",21.64,1159.9,1172.3,17142.1,13
889,SAT_062,"Zallaq, Bahrain",20.93,1151.7,1204.5,17142.1,13
889,SAT_078,"Stockholm, Sweden",16.97,1106.5,1403.7,17142.1,13
889,SAT_121,"Portland, USA",7.49,998.4,2013.4,17142.1,13
889,SAT_023,"Cape Town, South Africa",7.0,992.8,2070.5,17142.1,13
