Frame,Satellite,Station,Elevation_deg,Rate_Mbps,Distance_km,Aggregated_Rate_Mbps,Simultaneous_Count
660,SAT_032,"Kapolei, USA",5.21,52.4,2165.7,2619.9,8
661,SAT_158,"Harmon, Guam",76.28,846.7,136.0,2521.4,8
661,SAT_066,"Tahiti, French Polynesia",36.82,405.7,703.2,2521.4,8
661,SAT_120,"Dubbo, Australia",34.63,381.1,758.1,2521.4,8
661,SAT_104,"Awarua, New Zeland",24.61,269.2,1062.1,2521.4,8
661,SAT_019,"Paumalu, USA",23.15,252.8,1098.5,2521.4,8
661,SAT_131,"Alice Springs, Australia",13.21,141.7,1581.6,2521.4,8
661,SAT_030,"Kapolei, USA",12.0,128.2,1649.6,2521.4,8
661,SAT_177,"Obihiro, Japan",9.11,95.9,1857.7,2521.4,8
662,SAT_065,"Tahiti, French Polynesia",64.24,712.0,269.5,2386.3,7
662,SAT_158,"Harmon, Guam",46.13,509.7,517.6,2386.3,7
662,SAT_019,"Paumalu, USA",38.37,423.0,667.0,2386.3,7
662,SAT_027,"Kapolei, USA",23.8,260.1,1071.5,2386.3,7
662,SAT_120,"Dubbo, Australia",22.0,240.0,1152.6,2386.3,7
662,SAT_104,"Awarua, New Zeland",15.49,167.3,1468.5,2386.3,7
662,SAT_133,"Alice Springs, Australia",7.16,74.2,2008.1,2386.3,7
663,SAT_065,"Tahiti, French Polynesia",72.89,808.8,172.9,2679.9,6
663,SAT_019,"Paumalu, USA",66.99,742.9,237.0,2679.9,6
663,SAT_023,"Kapolei, USA",51.19,566.3,439.7,2679.9,6
663,SAT_158,"Harmon, Guam",28.8,316.0,904.1,2679.9,6
663,SAT_120,"Dubbo, Australia",13.93,149.8,1547.3,2679.9,6
663,SAT_104,"Awarua, New Zeland",9.14,96.2,1875.4,2679.9,6
664,SAT_020,"Kapolei, USA",73.41,814.6,166.9,2167.1,5
664,SAT_016,"Paumalu, USA",55.01,609.0,386.3,2167.1,5
664,SAT_065,"Tahiti, French Polynesia",41.45,457.4,606.8,2167.1,5
664,SAT_158,"Harmon, Guam",18.52,201.1,1291.2,2167.1,5
664,SAT_120,"Dubbo, Australia",8.13,84.9,1942.1,2167.1,5
665,SAT_020,"Kapolei, USA",41.89,462.3,597.3,1028.4,4
665,SAT_065,"Tahiti, French Polynesia",24.77,270.9,1043.0,1028.4,4
665,SAT_005,"Paumalu, USA",15.85,171.3,1435.5,1028.4,4
665,SAT_158,"Harmon, Guam",11.61,123.9,1678.3,1028.4,4
666,SAT_020,"Kapolei, USA",25.11,274.7,1029.7,502.9,3
666,SAT_065,"Tahiti, French Polynesia",15.02,162.0,1479.4,502.9,3
666,SAT_158,"Harmon, Guam",6.45,66.2,2065.5,502.9,3
667,SAT_021,"Kapolei, USA",15.32,165.4,1461.4,253.3,2
667,SAT_065,"Tahiti, French Polynesia",8.4,88.0,1916.0,253.3,2
668,SAT_021,"Kapolei, USA",8.69,91.2,1893.4,91.2,1
675,SAT_121,"Kapolei, USA",8.16,85.4,1942.3,85.4,1
676,SAT_121,"Kapolei, USA",13.95,150.1,1549.2,274.0,3
676,SAT_165,"Tahiti, French Polynesia",6.71,69.1,2062.5,274.0,3
676,SAT_060,"Harmon, Guam",5.43,54.8,2166.7,274.0,3
677,SAT_121,"Kapolei, USA",21.97,239.7,1157.1,485.6,3
677,SAT_164,"Tahiti, French Polynesia",11.98,128.0,1674.4,485.6,3
677,SAT_060,"Harmon, Guam",11.07,117.9,1728.7,485.6,3
678,SAT_122,"Kapolei, USA",34.5,379.7,763.9,1031.5,5
678,SAT_164,"Tahiti, French Polynesia",19.06,207.2,1286.2,1031.5,5
678,SAT_060,"Harmon, Guam",18.84,204.7,1290.7,1031.5,5
678,SAT_108,"Paumalu, USA",15.12,163.1,1489.2,1031.5,5
678,SAT_017,"Dubbo, Australia",7.41,77.0,2016.5,1031.5,5
679,SAT_122,"Kapolei, USA",56.44,624.9,371.2,1992.7,6
679,SAT_117,"Paumalu, USA",41.02,452.5,622.5,1992.7,6
679,SAT_060,"Harmon, Guam",31.0,340.6,852.9,1992.7,6
679,SAT_164,"Tahiti, French Polynesia",29.59,324.8,898.4,1992.7,6
679,SAT_017,"Dubbo, Australia",13.56,145.7,1587.4,1992.7,6
679,SAT_002,"Awarua, New Zeland",9.85,104.2,1967.7,1992.7,6
680,SAT_122,"Paumalu, USA",89.31,992.3,6.8,3523.0,7
680,SAT_123,"Kapolei, USA",81.96,910.2,80.5,3523.0,7
680,SAT_060,"Harmon, Guam",53.21,588.8,415.2,3523.0,7
680,SAT_164,"Tahiti, French Polynesia",47.19,521.6,511.7,3523.0,7
680,SAT_017,"Dubbo, Australia",22.27,243.0,1158.6,3523.0,7
680,SAT_002,"Awarua, New Zeland",16.32,176.5,1560.5,3523.0,7
680,SAT_031,"Alice Springs, Australia",8.63,90.6,1914.3,3523.0,7
681,SAT_060,"Harmon, Guam",87.33,970.2,26.5,3865.2,8
681,SAT_164,"Tahiti, French Polynesia",76.8,852.5,134.1,3865.2,8
681,SAT_122,"Paumalu, USA",55.39,613.2,386.2,3865.2,8
681,SAT_126,"Kapolei, USA",43.81,483.8,568.6,3865.2,8
681,SAT_017,"Dubbo, Australia",36.34,400.3,730.5,3865.2,8
681,SAT_001,"Awarua, New Zeland",25.31,277.0,1154.1,3865.2,8
681,SAT_028,"Alice Springs, Australia",15.84,171.2,1452.9,3865.2,8
681,SAT_079,"Obihiro, Japan",9.22,97.1,1872.9,3865.2,8
682,SAT_163,"Tahiti, French Polynesia",64.68,717.0,268.8,3481.3,8
682,SAT_017,"Dubbo, Australia",62.01,687.2,304.1,3481.3,8
682,SAT_060,"Harmon, Guam",50.21,555.3,460.5,3481.3,8
682,SAT_001,"Awarua, New Zeland",39.14,431.6,748.0,3481.3,8
682,SAT_122,"Paumalu, USA",34.0,374.1,778.8,3481.3,8
682,SAT_028,"Alice Springs, Australia",25.93,284.0,1018.5,3481.3,8
682,SAT_129,"Kapolei, USA",23.76,259.7,1089.0,3481.3,8
682,SAT_079,"Obihiro, Japan",15.96,172.5,1446.4,3481.3,8
683,SAT_017,"Dubbo, Australia",76.83,852.8,135.5,3450.4,8
683,SAT_001,"Awarua, New Zeland",62.05,687.6,342.9,3450.4,8
683,SAT_028,"Alice Springs, Australia",43.18,476.7,585.1,3450.4,8
683,SAT_163,"Tahiti, French Polynesia",39.72,438.0,652.1,3450.4,8
683,SAT_060,"Harmon, Guam",29.5,323.8,897.9,3450.4,8
683,SAT_079,"Obihiro, Japan",25.87,283.3,1020.6,3450.4,8
683,SAT_123,"Paumalu, USA",21.78,237.5,1169.7,3450.4,8
683,SAT_131,"Kapolei, USA",14.01,150.7,1548.4,3450.4,8
684,SAT_001,"Awarua, New Zeland",84.42,937.6,64.3,3816.6,10
684,SAT_028,"Alice Springs, Australia",74.45,826.2,159.7,3816.6,10
684,SAT_017,"Dubbo, Australia",45.04,497.5,557.1,3816.6,10
684,SAT_079,"Obihiro, Japan",42.58,470.0,596.4,3816.6,10
684,SAT_163,"Tahiti, French Polynesia",25.38,277.7,1038.4,3816.6,10
684,SAT_072,"Chitose, Japan",19.56,212.8,1267.1,3816.6,10
684,SAT_060,"Harmon, Guam",17.99,195.1,1335.3,3816.6,10
684,SAT_070,"Seoul, South Korea",16.2,175.2,1431.1,3816.6,10
684,SAT_123,"Paumalu, USA",13.9,149.4,1560.3,3816.6,10
684,SAT_133,"Kapolei, USA",7.24,75.1,2019.6,3816.6,10
685,SAT_079,"Obihiro, Japan",72.28,802.0,183.1,3724.0,10
685,SAT_028,"Alice Springs, Australia",62.72,695.2,293.9,3724.0,10
685,SAT_001,"Awarua, New Zeland",54.16,599.4,466.2,3724.0,10
685,SAT_077,"Chitose, Japan",53.52,592.3,415.5,3724.0,10
685,SAT_017,"Dubbo, Australia",27.35,299.8,983.7,3724.0,10
685,SAT_072,"Seoul, South Korea",27.23,298.4,973.8,3724.0,10
685,SAT_163,"Tahiti, French Polynesia",16.43,177.7,1425.0,3724.0,10
685,SAT_060,"Harmon, Guam",10.52,111.7,1772.6,3724.0,10
685,SAT_123,"Paumalu, USA",8.19,85.6,1951.2,3724.0,10
685,SAT_105,"North Pole, USA",6.07,61.9,2137.7,3724.0,10
686,SAT_079,"Chitose, Japan",76.48,848.9,138.3,3490.7,11
686,SAT_081,"Obihiro, Japan",58.57,648.8,347.0,3490.7,11
686,SAT_072,"Seoul, South Korea",45.44,502.0,543.1,3490.7,11
686,SAT_028,"Alice Springs, Australia",36.57,402.8,724.2,3490.7,11
686,SAT_001,"Awarua, New Zeland",34.94,384.7,869.3,3490.7,11
686,SAT_017,"Dubbo, Australia",17.01,184.3,1410.5,3490.7,11
686,SAT_105,"North Pole, USA",11.37,121.2,1734.4,3490.7,11
686,SAT_119,"Portland, USA",10.65,113.1,1774.1,3490.7,11
686,SAT_126,"Mojave, USA",10.42,110.6,1784.7,3490.7,11
686,SAT_163,"Tahiti, French Polynesia",10.15,107.6,1811.7,3490.7,11
686,SAT_047,Singapore,6.51,66.9,2079.8,3490.7,11
687,SAT_072,"Seoul, South Korea",78.65,873.1,115.1,3261.1,12
687,SAT_079,"Chitose, Japan",44.43,490.7,563.9,3261.1,12
687,SAT_029,"Mingenew, Australia",34.22,376.5,780.4,3261.1,12
687,SAT_084,"Obihiro, Japan",27.04,296.3,988.2,3261.1,12
687,SAT_001,"Awarua, New Zeland",23.17,253.0,1271.8,3261.1,12
687,SAT_105,"North Pole, USA",18.45,200.4,1331.7,3261.1,12
687,SAT_119,"Portland, USA",17.27,187.1,1381.5,3261.1,12
687,SAT_126,"Mojave, USA",16.9,183.0,1395.2,3261.1,12
687,SAT_047,Singapore,12.5,133.8,1640.7,3261.1,12
687,SAT_098,"Utqiagvik, USA",10.1,107.0,1825.7,3261.1,12
687,SAT_017,"Dubbo, Australia",10.06,106.5,1837.1,3261.1,12
687,SAT_163,"Tahiti, French Polynesia",5.32,53.6,2198.4,3261.1,12
688,SAT_072,"Seoul, South Korea",60.5,670.3,320.8,3240.9,10
688,SAT_029,"Mingenew, Australia",58.37,646.5,350.0,3240.9,10
688,SAT_105,"North Pole, USA",28.96,317.8,929.9,3240.9,10
688,SAT_079,"Chitose, Japan",26.94,295.3,989.5,3240.9,10
688,SAT_119,"Portland, USA",26.85,294.2,989.6,3240.9,10
688,SAT_126,"Mojave, USA",26.23,287.3,1006.0,3240.9,10
688,SAT_047,Singapore,20.93,228.1,1201.8,3240.9,10
688,SAT_100,"Utqiagvik, USA",18.4,199.8,1337.1,3240.9,10
688,SAT_001,"Awarua, New Zeland",15.23,164.4,1673.8,3240.9,10
688,SAT_087,"Obihiro, Japan",12.82,137.4,1642.5,3240.9,10
689,SAT_029,"Mingenew, Australia",78.72,874.0,115.0,3746.7,10
689,SAT_105,"North Pole, USA",46.54,514.3,530.4,3746.7,10
689,SAT_119,"Portland, USA",42.49,469.0,599.1,3746.7,10
689,SAT_126,"Mojave, USA",41.42,457.0,616.8,3746.7,10
689,SAT_072,"Seoul, South Korea",35.34,389.1,750.6,3746.7,10
689,SAT_047,Singapore,34.53,380.1,763.7,3746.7,10
689,SAT_101,"Utqiagvik, USA",29.77,326.8,907.6,3746.7,10
689,SAT_079,"Chitose, Japan",16.72,181.0,1414.8,3746.7,10
689,SAT_001,"Awarua, New Zeland",9.35,98.6,2075.4,3746.7,10
689,SAT_089,"Obihiro, Japan",5.61,56.8,2184.5,3746.7,10
690,SAT_105,"North Pole, USA",75.54,838.4,149.6,4410.1,8
690,SAT_119,"Portland, USA",69.24,767.9,217.2,4410.1,8
690,SAT_126,"Mojave, USA",68.17,756.0,228.1,4410.1,8
690,SAT_047,Singapore,59.6,660.2,329.7,4410.1,8
690,SAT_102,"Utqiagvik, USA",48.37,534.7,500.5,4410.1,8
690,SAT_029,"Mingenew, Australia",46.42,512.9,530.0,4410.1,8
690,SAT_072,"Seoul, South Korea",21.66,236.2,1180.9,4410.1,8
690,SAT_080,"Chitose, Japan",9.8,103.6,1843.8,4410.1,8
691,SAT_102,"Utqiagvik, USA",79.33,880.7,109.6,5278.2,8
691,SAT_047,Singapore,75.88,842.2,143.0,5278.2,8
691,SAT_126,"Mojave, USA",74.15,822.9,162.3,5278.2,8
691,SAT_103,"Deadhorse, USA",73.18,812.1,175.4,5278.2,8
691,SAT_119,"Portland, USA",69.99,776.3,208.8,5278.2,8
691,SAT_106,"North Pole, USA",62.93,697.4,294.0,5278.2,8
691,SAT_029,"Mingenew, Australia",27.84,305.3,961.8,5278.2,8
691,SAT_072,"Seoul, South Korea",13.17,141.3,1611.1,5278.2,8
692,SAT_103,"Deadhorse, USA",66.35,735.7,253.1,3529.9,8
692,SAT_102,"Utqiagvik, USA",60.96,675.5,319.4,3529.9,8
692,SAT_126,"Mojave, USA",44.99,497.0,550.7,3529.9,8
692,SAT_047,Singapore,44.04,486.3,564.4,3529.9,8
692,SAT_120,"Portland, USA",43.03,475.1,589.1,3529.9,8
692,SAT_107,"North Pole, USA",36.39,400.8,733.9,3529.9,8
692,SAT_028,"Mingenew, Australia",17.14,185.6,1396.1,3529.9,8
692,SAT_072,"Seoul, South Korea",7.15,74.0,2041.2,3529.9,8
693,SAT_103,"Deadhorse, USA",40.26,444.0,650.6,2039.9,7
693,SAT_101,"Utqiagvik, USA",36.43,401.3,734.8,2039.9,7
693,SAT_126,"Mojave, USA",28.32,310.7,939.5,2039.9,7
693,SAT_120,"Portland, USA",27.26,298.8,977.5,2039.9,7
693,SAT_047,Singapore,26.23,287.3,1001.6,2039.9,7
693,SAT_110,"North Pole, USA",17.68,191.7,1371.9,2039.9,7
693,SAT_028,"Mingenew, Australia",10.02,106.2,1828.7,2039.9,7
694,SAT_103,"Deadhorse, USA",25.35,277.4,1052.7,1183.3,6
694,SAT_101,"Utqiagvik, USA",23.14,252.7,1135.5,1183.3,6
694,SAT_126,"Mojave, USA",18.28,198.4,1328.3,1183.3,6
694,SAT_120,"Portland, USA",17.58,190.6,1368.0,1183.3,6
694,SAT_047,Singapore,15.94,172.3,1440.2,1183.3,6
694,SAT_112,"North Pole, USA",8.75,91.9,1924.9,1183.3,6
695,SAT_124,"Columbus, USA",17.15,185.8,1385.7,993.6,7
695,SAT_127,"Pendergrass, USA",16.51,178.7,1415.9,993.6,7
695,SAT_104,"Deadhorse, USA",16.15,174.6,1454.9,993.6,7
695,SAT_100,"Utqiagvik, USA",14.1,151.7,1571.6,993.6,7
695,SAT_118,"Portland, USA",10.55,112.0,1787.1,993.6,7
695,SAT_178,"Punta Arenas, Chile",9.09,95.7,1918.7,993.6,7
695,SAT_047,Singapore,9.04,95.1,1879.2,993.6,7
696,SAT_124,"Columbus, USA",26.59,291.3,996.0,1081.4,7
696,SAT_127,"Pendergrass, USA",25.58,280.0,1028.3,1081.4,7
696,SAT_178,"Punta Arenas, Chile",15.07,162.6,1526.0,1081.4,7
696,SAT_104,"Deadhorse, USA",9.73,102.9,1857.2,1081.4,7
696,SAT_100,"Utqiagvik, USA",8.27,86.5,1969.4,1081.4,7
696,SAT_090,"Sodankylä, Finland",8.13,85.0,1978.9,1081.4,7
696,SAT_185,"Ushuaia, Argentina",7.07,73.2,2086.8,1081.4,7
697,SAT_124,"Columbus, USA",42.01,463.6,606.3,1476.7,5
697,SAT_127,"Pendergrass, USA",40.16,443.0,641.4,1476.7,5
697,SAT_178,"Punta Arenas, Chile",23.41,255.7,1133.3,1476.7,5
697,SAT_183,"Ushuaia, Argentina",15.0,161.7,1535.8,1476.7,5
697,SAT_090,"Sodankylä, Finland",14.19,152.7,1564.5,1476.7,5
698,SAT_124,"Columbus, USA",69.19,767.4,216.7,2579.1,7
698,SAT_127,"Pendergrass, USA",65.51,726.3,258.4,2579.1,7
698,SAT_178,"Punta Arenas, Chile",36.4,401.0,741.0,2579.1,7
698,SAT_182,"Ushuaia, Argentina",24.54,268.4,1093.9,2579.1,7
698,SAT_089,"Sodankylä, Finland",22.73,248.2,1149.0,2579.1,7
698,SAT_062,"Dubai, UAE",9.11,96.0,1875.6,2579.1,7
698,SAT_167,"Cordoba, Argentina",6.96,71.9,2065.9,2579.1,7
699,SAT_127,"Pendergrass, USA",74.89,831.2,153.9,3499.0,7
699,SAT_124,"Columbus, USA",73.05,810.6,174.0,3499.0,7
699,SAT_178,"Punta Arenas, Chile",58.79,651.1,350.4,3499.0,7
699,SAT_180,"Ushuaia, Argentina",45.45,502.0,556.6,3499.0,7
699,SAT_089,"Sodankylä, Finland",36.37,400.6,733.9,3499.0,7
699,SAT_062,"Dubai, UAE",15.97,172.6,1439.4,3499.0,7
699,SAT_167,"Cordoba, Argentina",12.23,130.8,1678.4,3499.0,7
700,SAT_178,"Punta Arenas, Chile",82.59,917.2,76.3,4055.8,8
700,SAT_179,"Ushuaia, Argentina",78.38,870.1,120.6,4055.8,8
700,SAT_089,"Sodankylä, Finland",60.76,673.2,320.8,4055.8,8
700,SAT_127,"Pendergrass, USA",45.99,508.1,531.4,4055.8,8
700,SAT_124,"Columbus, USA",44.23,488.4,563.7,4055.8,8
700,SAT_062,"Dubai, UAE",26.18,286.7,1003.2,4055.8,8
700,SAT_167,"Cordoba, Argentina",19.29,209.7,1290.8,4055.8,8
700,SAT_099,"Öjebyn, Sweden",9.69,102.4,1857.9,4055.8,8
701,SAT_089,"Sodankylä, Finland",78.62,872.9,116.5,4462.0,10
701,SAT_179,"Ushuaia, Argentina",64.69,717.1,274.7,4462.0,10
701,SAT_091,"Öjebyn, Sweden",60.15,666.4,328.4,4462.0,10
701,SAT_176,"Punta Arenas, Chile",45.52,502.8,551.5,4462.0,10
701,SAT_062,"Dubai, UAE",43.86,484.4,567.1,4462.0,10
701,SAT_167,"Cordoba, Argentina",29.74,326.5,903.4,4462.0,10
701,SAT_127,"Pendergrass, USA",28.9,317.1,918.1,4462.0,10
701,SAT_124,"Columbus, USA",27.81,304.9,953.7,4462.0,10
701,SAT_070,"Zallaq, Bahrain",13.25,142.2,1600.2,4462.0,10
701,SAT_099,"Dundee, Scotland",11.95,127.6,1700.0,4462.0,10
702,SAT_062,"Dubai, UAE",76.85,853.0,132.6,4340.3,10
702,SAT_090,"Öjebyn, Sweden",69.58,771.8,214.4,4340.3,10
702,SAT_167,"Cordoba, Argentina",47.19,521.5,516.4,4340.3,10
702,SAT_086,"Stockholm, Sweden",39.8,438.9,655.2,4340.3,10
702,SAT_179,"Ushuaia, Argentina",39.49,435.5,669.3,4340.3,10
702,SAT_066,"Zallaq, Bahrain",34.32,377.7,769.6,4340.3,10
702,SAT_175,"Punta Arenas, Chile",27.34,299.7,984.8,4340.3,10
702,SAT_096,"Dundee, Scotland",22.52,245.8,1154.1,4340.3,10
702,SAT_127,"Pendergrass, USA",18.63,202.3,1306.1,4340.3,10
702,SAT_124,"Columbus, USA",17.89,194.0,1344.0,4340.3,10
703,SAT_089,"Stockholm, Sweden",80.46,893.4,97.1,4156.0,8
703,SAT_167,"Cordoba, Argentina",76.72,851.6,135.8,4156.0,8
703,SAT_063,"Zallaq, Bahrain",75.95,843.0,142.0,4156.0,8
703,SAT_061,"Dubai, UAE",58.6,649.0,341.5,4156.0,8
703,SAT_095,"Dundee, Scotland",36.45,401.5,729.1,4156.0,8
703,SAT_179,"Ushuaia, Argentina",25.09,274.5,1064.2,4156.0,8
703,SAT_127,"Pendergrass, USA",11.67,124.6,1694.5,4156.0,8
703,SAT_124,"Columbus, USA",11.12,118.4,1734.4,4156.0,8
704,SAT_167,"Cordoba, Argentina",64.84,718.8,268.0,3939.8,11
704,SAT_063,"Zallaq, Bahrain",62.17,689.0,296.5,3939.8,11
704,SAT_095,"Dundee, Scotland",60.83,674.0,318.4,3939.8,11
704,SAT_088,"Stockholm, Sweden",56.03,620.3,381.4,3939.8,11
704,SAT_091,"Dublin, Ireland",48.02,530.8,502.5,3939.8,11
704,SAT_056,"Dubai, UAE",19.15,208.2,1274.7,3939.8,11
704,SAT_179,"Ushuaia, Argentina",16.08,173.8,1459.5,3939.8,11
704,SAT_025,"Pretoria, South Africa",10.09,106.9,1818.1,3939.8,11
704,SAT_015,"Cape Town, South Africa",8.62,90.5,1940.8,3939.8,11
704,SAT_127,"Pendergrass, USA",6.47,66.4,2083.2,3939.8,11
704,SAT_124,"Columbus, USA",6.01,61.2,2124.9,3939.8,11
705,SAT_090,"Dublin, Ireland",84.04,933.4,60.1,3302.8,9
705,SAT_095,"Dundee, Scotland",79.52,882.8,106.6,3302.8,9
705,SAT_167,"Cordoba, Argentina",39.7,437.8,653.7,3302.8,9
705,SAT_063,"Zallaq, Bahrain",35.74,393.5,732.3,3302.8,9
705,SAT_025,"Pretoria, South Africa",17.21,186.5,1385.5,3302.8,9
705,SAT_015,"Cape Town, South Africa",14.99,161.7,1516.2,3302.8,9
705,SAT_079,"Stockholm, Sweden",10.43,110.7,1786.6,3302.8,9
705,SAT_179,"Ushuaia, Argentina",9.74,103.0,1855.1,3302.8,9
705,SAT_045,"Mwulire, Rwanda",8.88,93.4,1884.6,3302.8,9
706,SAT_093,"Guildford Pole, UK",86.39,959.7,36.3,3242.8,8
706,SAT_090,"Dublin, Ireland",57.62,638.1,358.6,3242.8,8
706,SAT_098,"Dundee, Scotland",35.6,391.9,745.3,3242.8,8
706,SAT_025,"Pretoria, South Africa",27.96,306.7,952.6,3242.8,8
706,SAT_167,"Cordoba, Argentina",25.26,276.4,1041.8,3242.8,8
706,SAT_016,"Cape Town, South Africa",24.19,264.5,1089.4,3242.8,8
706,SAT_063,"Zallaq, Bahrain",21.61,235.6,1168.7,3242.8,8
706,SAT_045,"Mwulire, Rwanda",15.73,169.9,1444.6,3242.8,8
707,SAT_093,"Guildford Pole, UK",55.98,619.7,380.4,2584.5,8
707,SAT_025,"Pretoria, South Africa",46.81,517.2,519.5,2584.5,8
707,SAT_016,"Cape Town, South Africa",39.45,435.0,662.5,2584.5,8
707,SAT_088,"Dublin, Ireland",32.42,356.5,822.3,2584.5,8
707,SAT_045,"Mwulire, Rwanda",25.95,284.2,1004.5,2584.5,8
707,SAT_167,"Cordoba, Argentina",16.24,175.7,1430.5,2584.5,8
707,SAT_063,"Zallaq, Bahrain",12.96,139.0,1605.2,2584.5,8
707,SAT_107,"Dundee, Scotland",5.64,57.2,2163.3,2584.5,8
708,SAT_025,"Pretoria, South Africa",81.39,903.8,86.6,2865.8,7
708,SAT_016,"Cape Town, South Africa",67.68,750.5,235.3,2865.8,7
708,SAT_045,"Mwulire, Rwanda",43.79,483.6,564.4,2865.8,7
708,SAT_093,"Guildford Pole, UK",33.41,367.5,795.9,2865.8,7
708,SAT_085,"Dublin, Ireland",17.04,184.5,1387.0,2865.8,7
708,SAT_167,"Cordoba, Argentina",9.93,105.1,1819.7,2865.8,7
708,SAT_063,"Zallaq, Bahrain",6.86,70.8,2041.8,2865.8,7
709,SAT_045,"Mwulire, Rwanda",77.56,860.9,124.4,2647.6,6
709,SAT_016,"Cape Town, South Africa",71.41,792.3,192.7,2647.6,6
709,SAT_025,"Pretoria, South Africa",58.28,645.5,347.7,2647.6,6
709,SAT_093,"Guildford Pole, UK",20.78,226.4,1211.9,2647.6,6
709,SAT_081,"Dublin, Ireland",6.95,71.8,2044.3,2647.6,6
709,SAT_167,"Cordoba, Argentina",5.07,50.8,2209.1,2647.6,6
710,SAT_045,"Mwulire, Rwanda",60.39,669.1,316.3,1633.5,4
710,SAT_016,"Cape Town, South Africa",41.29,455.6,620.6,1633.5,4
710,SAT_025,"Pretoria, South Africa",33.85,372.4,781.5,1633.5,4
710,SAT_093,"Guildford Pole, UK",12.73,136.4,1628.3,1633.5,4
711,SAT_045,"Mwulire, Rwanda",34.5,379.7,756.6,949.0,4
711,SAT_016,"Cape Town, South Africa",24.99,273.4,1049.0,949.0,4
711,SAT_025,"Pretoria, South Africa",20.59,224.2,1215.6,949.0,4
711,SAT_093,"Guildford Pole, UK",6.93,71.6,2045.1,949.0,4
712,SAT_045,"Mwulire, Rwanda",20.75,226.1,1197.1,592.7,4
712,SAT_016,"Cape Town, South Africa",15.31,165.2,1477.8,592.7,4
712,SAT_025,"Pretoria, South Africa",12.31,131.7,1650.0,592.7,4
712,SAT_064,"Accra, Ghana",6.77,69.8,2044.3,592.7,4
713,SAT_063,"Accra, Ghana",12.81,137.2,1607.0,425.5,4
713,SAT_045,"Mwulire, Rwanda",12.3,131.6,1637.6,425.5,4
713,SAT_016,"Cape Town, South Africa",8.68,91.1,1906.9,425.5,4
713,SAT_025,"Pretoria, South Africa",6.39,65.5,2084.6,425.5,4
714,SAT_063,"Accra, Ghana",21.38,233.1,1169.5,233.1,1
715,SAT_063,"Accra, Ghana",35.43,390.1,732.2,390.1,1
716,SAT_062,"Accra, Ghana",62.05,687.6,294.3,687.6,1
717,SAT_062,"Accra, Ghana",75.55,838.5,144.1,838.5,1
718,SAT_062,"Accra, Ghana",42.54,469.5,582.4,469.5,1
719,SAT_061,"Accra, Ghana",25.2,275.8,1020.5,275.8,1
720,SAT_020,"Accra, Ghana",15.39,166.1,1452.7,166.1,1
721,SAT_161,"Accra, Ghana",23.59,257.8,1076.5,257.8,1
722,SAT_160,"Accra, Ghana",37.18,409.7,687.9,409.7,1
723,SAT_160,"Accra, Ghana",61.46,681.1,299.3,681.1,1
724,SAT_160,"Accra, Ghana",80.83,897.5,89.8,897.5,1
725,SAT_160,"Accra, Ghana",48.41,535.1,478.2,535.1,1
726,SAT_160,"Accra, Ghana",29.89,328.2,867.0,328.2,1
727,SAT_160,"Accra, Ghana",19.09,207.5,1255.8,263.7,2
727,SAT_118,"Cape Town, South Africa",5.55,56.2,2144.7,263.7,2
728,SAT_145,"Mwulire, Rwanda",11.94,127.6,1643.9,441.5,4
728,SAT_159,"Accra, Ghana",11.94,127.6,1643.9,441.5,4
728,SAT_118,"Cape Town, South Africa",10.63,113.0,1748.3,441.5,4
728,SAT_127,"Pretoria, South Africa",7.09,73.4,2007.5,441.5,4
729,SAT_145,"Mwulire, Rwanda",19.01,206.6,1257.9,655.9,5
729,SAT_118,"Cape Town, South Africa",17.37,188.3,1352.3,655.9,5
729,SAT_127,"Pretoria, South Africa",12.54,134.3,1616.2,655.9,5
729,SAT_159,"Accra, Ghana",6.65,68.5,2032.2,655.9,5
729,SAT_191,"Guildford Pole, UK",5.74,58.3,2124.0,655.9,5
730,SAT_145,"Mwulire, Rwanda",29.64,325.4,871.9,1013.4,5
730,SAT_118,"Cape Town, South Africa",27.27,299.0,957.2,1013.4,5
730,SAT_127,"Pretoria, South Africa",19.96,217.2,1225.0,1013.4,5
730,SAT_191,"Guildford Pole, UK",11.05,117.6,1715.6,1013.4,5
730,SAT_068,"Cordoba, Argentina",5.37,54.2,2156.2,1013.4,5
731,SAT_145,"Mwulire, Rwanda",47.8,528.3,485.9,1669.6,5
731,SAT_118,"Cape Town, South Africa",43.72,482.8,564.3,1669.6,5
731,SAT_127,"Pretoria, South Africa",31.29,343.8,834.0,1669.6,5
731,SAT_190,"Guildford Pole, UK",18.23,197.9,1306.4,1669.6,5
731,SAT_068,"Cordoba, Argentina",10.97,116.8,1721.0,1669.6,5
732,SAT_145,"Mwulire, Rwanda",79.67,884.6,100.7,2869.1,6
732,SAT_119,"Cape Town, South Africa",72.79,807.6,174.0,2869.1,6
732,SAT_127,"Pretoria, South Africa",50.89,562.9,443.1,2869.1,6
732,SAT_190,"Guildford Pole, UK",29.1,319.4,897.6,2869.1,6
732,SAT_068,"Cordoba, Argentina",18.67,202.8,1286.1,2869.1,6
732,SAT_179,"Dublin, Ireland",8.74,91.8,1876.8,2869.1,6
733,SAT_127,"Pretoria, South Africa",84.59,939.5,53.1,3553.8,7
733,SAT_119,"Cape Town, South Africa",67.32,746.6,234.2,3553.8,7
